record,group,seg,t0_s,n_gt,TP,FP,FN,F1,bad,p_bad_oof,sampen,kurtosis,spec_entropy,band_ratio,rr_cv,rr_plaus,bsqi,n_det,psd_fhr,tau_acf,peak_prob_mean,prob_max
B1_05,B1,170,680.0,9,9,0,0,100.000000,0,0.000496,0.509153,12.4007,0.737348,0.645636,0.00625473,1,1,9,0.18605,3,0.99334,0.9984
B1_05,B1,171,684.0,10,10,0,0,100.000000,0,0.000191,0.502875,13.7113,0.761567,0.675453,0.00767865,1,0.947368,10,0.15265,3,0.997476,0.998734
B1_05,B1,172,688.0,9,9,0,0,100.000000,0,0.000257,0.578462,17.6981,0.764528,0.716134,0.00311631,1,1,9,0.172888,3,0.997752,0.998111
B1_05,B1,173,692.0,9,9,0,0,100.000000,0,0.000253,0.656147,16.4067,0.758947,0.655571,0.00411413,1,1,9,0.151328,3,0.99786,0.998851
B1_05,B1,174,696.0,10,10,0,0,100.000000,0,0.000294,0.572811,15.296,0.761707,0.665856,0.00475759,1,0.947368,10,0.159131,3,0.997819,0.998383
B1_05,B1,175,700.0,10,10,0,0,100.000000,0,0.000231,0.579939,12.2886,0.765695,0.689666,0.00396782,1,0.9,10,0.206216,3,0.997547,0.998336
B1_05,B1,176,704.0,9,9,0,0,100.000000,0,0.000299,0.572926,15.8073,0.76361,0.712318,0.00459429,1,1,9,0.160643,3,0.996867,0.998375
B1_05,B1,177,708.0,10,10,0,0,100.000000,0,0.000312,0.518143,14.9815,0.751528,0.705397,0.00630915,1,0.888889,10,0.149022,3,0.997448,0.998504
B1_05,B1,178,712.0,9,9,0,0,100.000000,0,0.000368,0.578802,12.0883,0.760675,0.629136,0.0046383,1,0.888889,9,0.183494,3,0.997018,0.998312
B1_05,B1,179,716.0,10,10,0,0,100.000000,0,0.000407,0.530535,11.7684,0.737738,0.71374,0.00599878,1,1,10,0.182448,3,0.996781,0.998304
B1_05,B1,180,720.0,9,9,0,0,100.000000,0,0.000461,0.672964,13.7435,0.759866,0.659392,0.00413377,1,1,9,0.127996,3,0.997671,0.998448
B1_05,B1,181,724.0,10,10,0,0,100.000000,0,0.000286,0.514799,11.3867,0.775129,0.681821,0.00544186,1,0.9,10,0.206479,3,0.995444,0.998386
B1_05,B1,182,728.0,9,9,0,0,100.000000,0,0.000368,0.568613,13.4925,0.767564,0.653638,0.0046383,1,0.888889,9,0.196131,3,0.996811,0.998138
B1_05,B1,183,732.0,10,10,0,0,100.000000,0,0.000500,0.499409,11.5674,0.758762,0.734385,0.0030186,1,1,10,0.186084,3,0.991707,0.99836
B1_05,B1,184,736.0,10,10,0,0,100.000000,0,0.000301,0.606765,11.3536,0.767822,0.723949,0.00299622,1,0.947368,10,0.176668,3,0.99698,0.998452
B1_05,B1,185,740.0,9,9,0,0,100.000000,0,0.000453,0.635834,16.1313,0.756342,0.724061,0.00478469,1,1,9,0.175788,3,0.997876,0.998532
B1_05,B1,186,744.0,10,10,0,0,100.000000,0,0.000246,0.495871,12.1637,0.747114,0.716881,0.00787717,1,0.947368,10,0.180183,3,0.995272,0.998691
B1_05,B1,187,748.0,9,9,0,0,100.000000,0,0.000360,0.416062,11.3593,0.732714,0.745486,0.00934579,1,1,9,0.180574,3,0.996197,0.998284
B1_05,B1,188,752.0,9,9,0,0,100.000000,0,0.000248,0.440873,10.9007,0.757653,0.69571,0.00400012,1,0.888889,9,0.223318,3,0.99703,0.99816
B1_05,B1,189,756.0,9,9,0,0,100.000000,0,0.000182,0.458942,13.0634,0.74401,0.681991,0.00723638,1,1,9,0.220236,3,0.99558,0.998595
B1_05,B1,190,760.0,10,10,0,0,100.000000,0,0.000275,0.424295,12.5541,0.743764,0.656625,0.00387737,1,1,10,0.210723,3,0.996062,0.998238
B1_05,B1,191,764.0,9,9,0,0,100.000000,0,0.000286,0.504899,13.7789,0.759892,0.711699,0.00654261,1,1,9,0.16461,3,0.996778,0.998239
B1_05,B1,192,768.0,10,10,0,0,100.000000,0,0.000441,0.422033,15.6875,0.753375,0.712005,0.00588642,1,0.947368,10,0.190506,3,0.997239,0.998234
B1_05,B1,193,772.0,9,9,0,0,100.000000,0,0.002036,0.445394,11.7383,0.743917,0.715029,0.0126405,1,1,9,0.184014,3,0.996495,0.998277
B1_05,B1,194,776.0,9,9,0,0,100.000000,0,0.000427,0.501755,16.467,0.758926,0.652728,0.00730409,1,1,9,0.200463,3,0.997726,0.997988
B1_05,B1,195,780.0,9,9,0,0,100.000000,0,0.000192,0.476631,16.1683,0.750069,0.680813,0.00934579,1,1,9,0.159036,3,0.99544,0.998612
B1_05,B1,196,784.0,10,10,0,0,100.000000,0,0.000403,0.462687,9.41907,0.757017,0.671585,0.006316,1,0.842105,10,0.201244,3,0.99691,0.998306
B1_05,B1,197,788.0,9,9,0,0,100.000000,0,0.000635,0.527507,12.9601,0.763982,0.651926,0.0122262,1,1,9,0.160461,3,0.995918,0.99873
B1_05,B1,198,792.0,10,10,0,0,100.000000,0,0.000407,0.515511,12.073,0.766536,0.660566,0.00780092,1,1,10,0.199705,3,0.993944,0.998141
B1_05,B1,199,796.0,9,9,0,0,100.000000,0,0.000456,0.556909,10.5839,0.760254,0.688899,0.00454043,1,0.777778,9,0.194949,3,0.995705,0.998352
B1_05,B1,200,800.0,9,9,0,0,100.000000,0,0.000456,0.5155,9.07044,0.764137,0.674672,0.00805605,1,0.777778,9,0.189041,3,0.995719,0.998338
B1_05,B1,201,804.0,10,10,0,0,100.000000,0,0.000253,0.608022,13.1442,0.770705,0.703549,0.0103744,1,0.947368,10,0.217678,3,0.995576,0.998407
B1_05,B1,202,808.0,9,9,0,0,100.000000,0,0.003348,0.665392,11.5452,0.764293,0.701305,0.0108749,1,1,9,0.197375,3,0.996178,0.998509
B1_05,B1,203,812.0,9,9,0,0,100.000000,0,0.001530,0.693459,11.2637,0.761677,0.715852,0.0115197,1,0.888889,9,0.213064,3,0.997516,0.998795
B1_05,B1,204,816.0,9,9,0,0,100.000000,0,0.001003,0.553423,10.9127,0.769298,0.664032,0.0158681,1,0.888889,9,0.240785,3,0.995184,0.998369
B1_05,B1,205,820.0,9,9,0,0,100.000000,0,0.000380,0.616165,14.7298,0.762552,0.642762,0.00776704,1,1,9,0.205146,3,0.998076,0.998562
B1_05,B1,206,824.0,9,9,0,0,100.000000,0,0.000417,0.582723,12.9087,0.763638,0.704125,0.00634865,1,0.888889,9,0.191356,3,0.996304,0.998359
B1_05,B1,207,828.0,9,9,0,0,100.000000,0,0.001008,0.587235,12.4355,0.748688,0.707555,0.011134,1,0.888889,9,0.209349,3,0.995336,0.998401
B1_05,B1,208,832.0,9,9,0,0,100.000000,0,0.000247,0.626108,14.8158,0.769253,0.7016,0.00769434,1,1,9,0.228185,3,0.996251,0.998758
B1_05,B1,209,836.0,9,9,0,0,100.000000,0,0.000906,0.493726,13.056,0.719912,0.651466,0.0115214,1,1,9,0.221268,3,0.987998,0.998468
B1_05,B1,210,840.0,9,9,0,0,100.000000,0,0.000356,0.589658,16.4657,0.766667,0.672366,0.00854963,1,0.941176,9,0.205015,3,0.997745,0.998804
B1_05,B1,211,844.0,8,8,0,0,100.000000,0,0.000173,0.562567,16.1961,0.773382,0.648627,0.00795542,1,1,8,0.213605,3,0.997453,0.998752
B1_05,B1,212,848.0,9,9,0,0,100.000000,0,0.004617,0.743105,5.17807,0.770388,0.727017,0.0175248,1,0.625,9,0.0405456,3,0.986292,0.998725
B1_05,B1,213,852.0,10,10,0,0,100.000000,0,0.000498,0.488584,11.2372,0.757297,0.689988,0.00850125,1,0.9,10,0.196793,3,0.992603,0.99834
B1_05,B1,214,856.0,9,9,0,0,100.000000,0,0.000183,0.599077,17.2974,0.745336,0.688657,0.00708853,1,0.875,9,0.163948,3,0.9966,0.99858
B1_05,B1,215,860.0,9,9,0,0,100.000000,0,0.000182,0.494891,13.3455,0.751198,0.687377,0.00642824,1,1,9,0.221943,3,0.997199,0.998708
B1_05,B1,216,864.0,9,9,0,0,100.000000,0,0.000407,0.496731,14.4254,0.747923,0.699446,0.00752069,1,0.888889,9,0.178027,3,0.995063,0.998236
B1_05,B1,217,868.0,9,9,0,0,100.000000,0,0.000182,0.424234,14.8379,0.74677,0.690646,0.00704058,1,1,9,0.262799,3,0.997246,0.998671
B1_05,B1,218,872.0,9,9,0,0,100.000000,0,0.000572,0.492884,12.3819,0.75822,0.658621,0.0114418,1,1,9,0.235022,3,0.996678,0.998754
B1_05,B1,219,876.0,9,9,0,0,100.000000,0,0.002385,0.595496,11.1184,0.775976,0.664087,0.0140262,1,0.888889,9,0.184515,3,0.996553,0.998373
B1_05,B1,220,880.0,9,9,0,0,100.000000,0,0.000235,0.474687,16.2787,0.752947,0.649427,0.00997553,1,1,9,0.178838,3,0.998008,0.998646
B1_05,B1,221,884.0,9,9,0,0,100.000000,0,0.000182,0.439114,16.4841,0.759262,0.621182,0.00998245,1,1,9,0.244886,3,0.99536,0.998741
B1_05,B1,222,888.0,9,9,0,0,100.000000,0,0.000178,0.477046,14.0252,0.750939,0.722794,0.00745309,1,1,9,0.213304,3,0.997747,0.998673
B1_05,B1,223,892.0,9,9,0,0,100.000000,0,0.000166,0.435545,10.6033,0.754665,0.640515,0.00892857,1,0.888889,9,0.242856,3,0.997204,0.998614
B1_05,B1,224,896.0,9,9,0,0,100.000000,0,0.000153,0.590065,12.3328,0.751262,0.710413,0.00787296,1,0.941176,9,0.218216,3,0.997538,0.998633
B1_05,B1,225,900.0,9,9,0,0,100.000000,0,0.000298,0.501599,12.1924,0.765812,0.684745,0.00762587,1,0.888889,9,0.237613,3,0.997013,0.998539
B1_05,B1,226,904.0,9,9,0,0,100.000000,0,0.000168,0.600025,13.5317,0.770294,0.716045,0.00390982,1,1,9,0.213749,3,0.997199,0.998612
B1_05,B1,227,908.0,9,9,0,0,100.000000,0,0.000277,0.539782,13.5369,0.748243,0.632868,0.00599944,1,1,9,0.211546,3,0.997986,0.998471
B1_05,B1,228,912.0,9,9,0,0,100.000000,0,0.000168,0.542151,15.0617,0.77521,0.625844,0.00755495,1,1,9,0.221471,3,0.997267,0.99859
B1_05,B1,229,916.0,9,9,0,0,100.000000,0,0.000164,0.587395,17.1683,0.765039,0.658534,0.0077465,1,1,9,0.207354,3,0.998288,0.998678
B1_05,B1,230,920.0,9,9,0,0,100.000000,0,0.000164,0.532874,13.9484,0.755118,0.661079,0.00634865,1,1,9,0.244054,3,0.997583,0.998604
B1_05,B1,231,924.0,9,9,0,0,100.000000,0,0.000164,0.589096,15.9454,0.765293,0.689081,0.00442627,1,1,9,0.223136,3,0.99761,0.99863
B1_05,B1,232,928.0,9,9,0,0,100.000000,0,0.000445,0.551039,17.0774,0.766309,0.644743,0.00762442,1,1,9,0.191403,3,0.998092,0.998486
B1_05,B1,233,932.0,9,9,0,0,100.000000,0,0.002608,0.610218,11.9811,0.767986,0.635302,0.0105873,1,0.888889,9,0.20563,3,0.996967,0.998698
B1_05,B1,234,936.0,10,10,0,0,100.000000,0,0.000308,0.445509,16.2639,0.748937,0.643289,0.0100096,1,0.888889,10,0.238564,3,0.997163,0.99853
B1_05,B1,235,940.0,9,9,0,0,100.000000,0,0.000168,0.545186,13.5349,0.758915,0.628472,0.00642824,1,1,9,0.226928,3,0.995347,0.998659
B1_05,B1,236,944.0,9,9,0,0,100.000000,0,0.000457,0.583855,11.8438,0.768404,0.649144,0.00636316,1,1,9,0.197411,3,0.995886,0.998463
B1_05,B1,237,948.0,9,9,0,0,100.000000,0,0.000251,0.578093,10.4277,0.758985,0.679203,0.00442627,1,1,9,0.24579,3,0.994175,0.998349
B1_05,B1,238,952.0,9,9,0,0,100.000000,0,0.000508,0.562591,13.1397,0.770802,0.656345,0.0125683,1,0.888889,9,0.247461,3,0.997525,0.998651
B1_05,B1,239,956.0,9,9,0,0,100.000000,0,0.001292,0.503277,12.6224,0.741681,0.679927,0.0109244,1,1,9,0.191954,3,0.997148,0.998578
B1_05,B1,240,960.0,9,9,0,0,100.000000,0,0.000683,0.49032,11.1928,0.768833,0.637358,0.0134212,1,0.888889,9,0.238138,3,0.995225,0.998719
B1_05,B1,241,964.0,9,9,0,0,100.000000,0,0.000404,0.620963,12.1071,0.767581,0.666416,0.00783733,1,0.888889,9,0.239117,3,0.996573,0.998523
B1_05,B1,242,968.0,9,9,0,0,100.000000,0,0.000242,0.582335,13.3374,0.766574,0.593602,0.00905046,1,1,9,0.242993,3,0.99293,0.99865
B1_05,B1,243,972.0,9,9,0,0,100.000000,0,0.000869,0.533397,16.0805,0.76629,0.64472,0.0109744,1,1,9,0.227241,3,0.997517,0.998378
B1_05,B1,244,976.0,10,10,0,0,100.000000,0,0.000172,0.547195,11.2022,0.75781,0.632674,0.00572556,1,0.947368,10,0.210014,3,0.996425,0.998577
B1_05,B1,245,980.0,9,9,0,0,100.000000,0,0.000285,0.523151,13.3386,0.763073,0.662353,0.00648722,1,1,9,0.23254,3,0.996286,0.998479
B1_05,B1,246,984.0,9,9,0,0,100.000000,0,0.000281,0.511146,13.4117,0.767837,0.631583,0.00849507,1,0.888889,9,0.240694,3,0.997113,0.998456
B1_05,B1,247,988.0,9,9,0,0,100.000000,0,0.000309,0.498048,11.311,0.740635,0.665178,0.00834218,1,1,9,0.248737,3,0.990329,0.998514
B1_05,B1,248,992.0,9,9,0,0,100.000000,0,0.000322,0.560188,9.16385,0.761913,0.61479,0.00965195,1,0.888889,9,0.236816,3,0.994046,0.998292
B1_05,B1,249,996.0,9,9,0,0,100.000000,0,0.001958,0.492226,14.6085,0.751019,0.611729,0.014374,1,1,9,0.211727,3,0.99581,0.998367
B1_05,B1,250,1000.0,9,9,0,0,100.000000,0,0.000301,0.506121,14.7209,0.745466,0.652555,0.0079818,1,1,9,0.238177,3,0.997314,0.998456
B1_05,B1,251,1004.0,10,10,0,0,100.000000,0,0.000550,0.580021,10.8755,0.761046,0.648568,0.0118121,1,1,10,0.230914,3,0.99713,0.998709
B1_05,B1,252,1008.0,9,9,0,0,100.000000,0,0.000166,0.506284,12.7456,0.755398,0.662813,0.00605435,1,0.888889,9,0.22122,3,0.997439,0.998637
B1_05,B1,253,1012.0,9,9,0,0,100.000000,0,0.000182,0.457022,11.4268,0.743549,0.663711,0.00400012,1,1,9,0.238609,3,0.996874,0.998583
B1_05,B1,254,1016.0,9,9,0,0,100.000000,0,0.000178,0.509571,12.9421,0.764194,0.645668,0.00716992,1,1,9,0.217832,3,0.997824,0.998623
B1_05,B1,255,1020.0,9,9,0,0,100.000000,0,0.000428,0.586729,12.8724,0.758061,0.543196,0.0064576,1,1,9,0.193903,3,0.997762,0.998592
B1_05,B1,256,1024.0,9,9,0,0,100.000000,0,0.000309,0.512876,11.5456,0.74082,0.704356,0.00398173,1,1,9,0.236105,3,0.995807,0.99847
B1_05,B1,257,1028.0,10,10,0,0,100.000000,0,0.000706,0.450913,11.6089,0.74946,0.619899,0.0135931,1,0.947368,10,0.208493,3,0.997654,0.998593
B1_05,B1,258,1032.0,9,9,0,0,100.000000,0,0.000251,0.561333,12.329,0.765673,0.68516,0.00859351,1,1,9,0.214295,3,0.997239,0.998279
B1_05,B1,259,1036.0,9,9,0,0,100.000000,0,0.000452,0.499861,13.7032,0.768719,0.661918,0.00765964,1,0.888889,9,0.192897,3,0.997232,0.998425
B1_05,B1,260,1040.0,9,9,0,0,100.000000,0,0.000309,0.42389,10.1405,0.739754,0.648901,0.00898604,1,1,9,0.217149,3,0.995564,0.998446
B1_05,B1,261,1044.0,10,10,0,0,100.000000,0,0.000487,0.480091,12.5192,0.760588,0.621857,0.00462475,1,1,10,0.186,3,0.997761,0.99837
B1_05,B1,262,1048.0,9,9,0,0,100.000000,0,0.000289,0.524959,13.1887,0.765164,0.619178,0.00648168,1,1,9,0.210398,3,0.997381,0.998442
B1_05,B1,263,1052.0,9,9,0,0,100.000000,0,0.000381,0.433047,12.6121,0.751842,0.60963,0.00449824,1,0.888889,9,0.217559,3,0.996387,0.998237
B1_05,B1,264,1056.0,10,10,0,0,100.000000,0,0.000534,0.541839,11.7577,0.771201,0.657863,0.00617284,1,0.842105,10,0.200381,3,0.99689,0.998457
B1_05,B1,265,1060.0,9,9,0,0,100.000000,0,0.000177,0.533255,12.3532,0.765753,0.63693,0.0104199,1,1,9,0.160991,3,0.994101,0.998633
B1_05,B1,266,1064.0,9,9,0,0,100.000000,0,0.000716,0.459586,12.0903,0.742061,0.670228,0.0102082,1,1,9,0.201517,3,0.995959,0.998421
B1_05,B1,267,1068.0,10,10,0,0,100.000000,0,0.000355,0.50798,9.78288,0.768547,0.664788,0.00462475,1,0.8,10,0.200404,3,0.99654,0.998256
B1_05,B1,268,1072.0,9,9,0,0,100.000000,0,0.000437,0.485387,13.2691,0.751487,0.630041,0.00450871,1,1,9,0.190968,3,0.997237,0.998337
B1_05,B1,269,1076.0,9,9,0,0,100.000000,0,0.000655,0.522532,16.6553,0.761764,0.586681,0.00660847,1,1,9,0.18247,3,0.997042,0.998227
B1_05,B1,270,1080.0,10,10,0,0,100.000000,0,0.000420,0.461888,11.1408,0.752586,0.614858,0.00694581,1,0.9,10,0.157866,3,0.994967,0.998167
B1_05,B1,271,1084.0,9,9,0,0,100.000000,0,0.000264,0.594737,15.2041,0.753731,0.69814,0.00670243,1,1,9,0.159209,3,0.996469,0.998332
B1_05,B1,272,1088.0,9,9,0,0,100.000000,0,0.000423,0.422531,14.8555,0.743349,0.645721,0.00805605,1,1,9,0.202461,3,0.99541,0.998563
B1_05,B1,273,1092.0,10,10,0,0,100.000000,0,0.000327,0.454746,13.0013,0.735605,0.671125,0.00588642,1,0.947368,10,0.164133,3,0.995507,0.998444
B1_05,B1,274,1096.0,9,9,0,0,100.000000,0,0.000368,0.53064,12.7582,0.764389,0.662581,0.0066395,1,0.888889,9,0.187064,3,0.996963,0.998312
B1_05,B1,275,1100.0,10,10,0,0,100.000000,0,0.000456,0.415639,9.66687,0.756561,0.713737,0.00623053,1,0.8,10,0.184577,3,0.996259,0.998374
B1_05,B1,276,1104.0,9,9,0,0,100.000000,0,0.000299,0.542406,14.4963,0.748538,0.6907,0.00667082,1,1,9,0.170097,3,0.997009,0.998485
B1_05,B1,277,1108.0,9,9,0,0,100.000000,0,0.000854,0.663228,13.2257,0.773272,0.597879,0.00473934,1,1,9,0.177757,3,0.994746,0.997945
B1_05,B1,278,1112.0,10,10,0,0,100.000000,0,0.000312,0.564708,9.36218,0.758456,0.727665,0.00649569,1,0.842105,10,0.167219,3,0.996118,0.998495
B1_05,B1,279,1116.0,9,9,0,0,100.000000,0,0.000408,0.508454,14.3336,0.749616,0.730106,0.00628444,1,1,9,0.17766,3,0.997237,0.998463
B1_05,B1,280,1120.0,10,10,0,0,100.000000,0,0.000266,0.55024,12.3202,0.770036,0.655387,0.00594207,1,0.9,10,0.175435,3,0.996841,0.998518
B1_05,B1,281,1124.0,9,9,0,0,100.000000,0,0.000488,0.62418,15.0237,0.76932,0.660269,0.0041536,1,1,9,0.17811,3,0.996182,0.997948
B1_05,B1,282,1128.0,10,10,0,0,100.000000,0,0.000275,0.387147,11.9543,0.74091,0.726739,0.00787617,1,0.947368,10,0.229957,3,0.99625,0.998098
B1_05,B1,283,1132.0,10,10,0,0,100.000000,0,0.000164,0.444118,11.8836,0.768618,0.659053,0.00404504,1,1,10,0.221263,3,0.995326,0.998599
B1_05,B1,284,1136.0,10,10,0,0,100.000000,0,0.000441,0.475556,13.4551,0.766636,0.679313,0.00956607,1,0.947368,10,0.18306,3,0.997097,0.998241
B1_05,B1,285,1140.0,9,9,0,0,100.000000,0,0.000399,0.552226,14.2616,0.755454,0.723984,0.0046383,1,1,9,0.17897,3,0.996995,0.998527
B1_05,B1,286,1144.0,10,10,0,0,100.000000,0,0.000500,0.464129,12.9286,0.760582,0.714463,0.0054535,1,1,10,0.183856,3,0.997134,0.998408
B1_05,B1,287,1148.0,9,9,0,0,100.000000,0,0.000275,0.543255,13.2086,0.749812,0.618013,0.00411413,1,1,9,0.173244,3,0.996812,0.997935
B1_05,B1,288,1152.0,10,10,0,0,100.000000,0,0.000460,0.580333,11.0418,0.758144,0.661926,0.00826234,1,0.842105,10,0.189133,3,0.991938,0.998252
B1_05,B1,289,1156.0,9,9,0,0,100.000000,0,0.000299,0.576557,11.7733,0.763735,0.626944,0.00652727,1,1,9,0.173492,3,0.996686,0.998391
B1_05,B1,290,1160.0,9,9,0,0,100.000000,0,0.000263,0.604427,15.8615,0.759999,0.716014,0.00813169,1,1,9,0.192178,3,0.997944,0.998569
B1_05,B1,291,1164.0,10,10,0,0,100.000000,0,0.000512,0.429606,12.4039,0.761718,0.641731,0.0085453,1,0.947368,10,0.182131,3,0.987337,0.998092
B1_05,B1,292,1168.0,9,9,0,0,100.000000,0,0.000597,0.393878,15.0496,0.737168,0.614007,0.00446711,1,1,9,0.192211,3,0.99716,0.998518
B1_05,B1,293,1172.0,9,9,0,0,100.000000,0,0.000182,0.466356,12.0695,0.745564,0.695657,0.00460829,1,1,9,0.221339,3,0.996621,0.998718
B1_05,B1,294,1176.0,9,9,0,0,100.000000,0,0.000168,0.541304,12.949,0.752463,0.697477,0.00648722,1,1,9,0.226207,3,0.996619,0.998684
B1_05,B1,295,1180.0,10,10,0,0,100.000000,0,0.000147,0.53112,14.3871,0.774695,0.628565,0.00681732,1,1,10,0.209366,3,0.997582,0.998556
B1_05,B1,296,1184.0,9,9,0,0,100.000000,0,0.000643,0.5336,17.3063,0.769792,0.667003,0.00913378,1,1,9,0.20045,3,0.99807,0.998476
B1_05,B1,297,1188.0,9,9,0,0,100.000000,0,0.000164,0.536896,17.0515,0.763622,0.678853,0.00715349,1,1,9,0.234373,3,0.998054,0.998878
B1_05,B1,298,1192.0,9,9,0,0,100.000000,0,0.000684,0.497814,12.5318,0.766964,0.612672,0.00554431,1,1,9,0.184161,3,0.994587,0.998516
B1_06,B1,0,0.0,10,5,5,5,50.000000,1,0.870632,0.681308,23.1338,0.696709,0.64832,0.144568,1,0.307692,10,0.092616,3,0.955583,0.99594
B1_06,B1,1,4.0,10,9,0,1,94.736842,0,0.918697,0.642388,35.446,0.710291,0.691973,0.275916,0.875,0.363636,9,0.0669953,3,0.973568,0.996161
B1_06,B1,2,8.0,10,10,0,0,100.000000,0,0.000470,0.581576,37.496,0.693265,0.709878,0.00808122,1,0,10,0.063343,3,0.987234,0.995468
B1_06,B1,3,12.0,10,10,0,0,100.000000,0,0.002582,0.474653,20.8067,0.67228,0.670506,0.0244674,1,0,10,0.103642,4,0.976606,0.99446
B1_06,B1,4,16.0,11,11,0,0,100.000000,0,0.000785,0.565937,28.1681,0.687598,0.655382,0.0211441,1,0,11,0.0669105,3,0.975574,0.997647
B1_06,B1,5,20.0,10,9,1,1,90.000000,0,0.618871,0.526101,26.3159,0.680198,0.684039,0.140215,0.888889,0.307692,10,0.0755224,3,0.955681,0.99365
B1_06,B1,6,24.0,10,8,2,2,80.000000,0,0.725849,0.544841,26.8841,0.682885,0.686858,0.0778206,1,0,10,0.0998431,4,0.947003,0.995255
B1_06,B1,7,28.0,9,6,1,3,75.000000,1,0.825770,0.572659,27.1207,0.700527,0.668193,0.3968,0.833333,0.4,7,0.0824483,3,0.968115,0.991988
B1_06,B1,8,32.0,10,10,0,0,100.000000,0,0.001320,0.525699,21.7937,0.682765,0.688709,0.0118895,1,0.142857,10,0.0700321,3,0.982749,0.993758
B1_06,B1,9,36.0,10,10,0,0,100.000000,0,0.000525,0.602612,33.7501,0.698921,0.63169,0.00803793,1,0,10,0.0509557,4,0.9862,0.994629
B1_06,B1,10,40.0,9,9,0,0,100.000000,0,0.000890,0.66651,34.878,0.710483,0.657626,0.00959765,1,0.181818,9,0.0774281,3,0.984003,0.996058
B1_06,B1,11,44.0,10,10,0,0,100.000000,0,0.001792,0.550816,37.7262,0.731092,0.645438,0.0182479,1,0.166667,10,0.0421628,3,0.983231,0.993966
B1_06,B1,12,48.0,10,10,0,0,100.000000,0,0.004945,0.513163,28.5969,0.68467,0.706891,0.0134963,1,0,9,0.071702,3,0.982757,0.994381
B1_06,B1,13,52.0,9,4,4,5,47.058824,1,0.752456,0.486457,17.948,0.684128,0.693471,0.12096,1,0.285714,9,0.101527,3,0.903925,0.949483
B1_06,B1,14,56.0,10,10,0,0,100.000000,0,0.093634,0.62233,26.6816,0.683745,0.723483,0.0556992,1,0.153846,10,0.0808198,3,0.978172,0.990856
B1_06,B1,15,60.0,9,6,2,3,70.588235,1,0.973368,0.502732,22.3394,0.68878,0.676526,0.32055,0.857143,0.333333,8,0.0637694,3,0.929535,0.994122
B1_06,B1,16,64.0,10,9,1,1,90.000000,0,0.529913,0.565411,26.8468,0.690173,0.66824,0.0725029,1,0,10,0.0798036,4,0.945841,0.984717
B1_06,B1,17,68.0,9,9,0,0,100.000000,0,0.021225,0.520031,20.6803,0.674975,0.637784,0.0322242,1,0,9,0.130327,4,0.970532,0.996391
B1_06,B1,18,72.0,9,9,0,0,100.000000,0,0.005432,0.560168,26.0708,0.689638,0.633625,0.0166157,1,0.333333,9,0.0739454,4,0.972601,0.995564
B1_06,B1,19,76.0,10,9,1,1,90.000000,0,0.005293,0.592163,37.4419,0.695423,0.675211,0.0350749,1,0.166667,10,0.0736333,3,0.96753,0.993615
B1_06,B1,20,80.0,9,8,1,1,88.888889,0,0.284167,0.622464,38.8985,0.719769,0.638798,0.0520491,1,0.181818,9,0.0818821,3,0.969658,0.987166
B1_06,B1,21,84.0,10,10,0,0,100.000000,0,0.101800,0.67593,37.6654,0.71869,0.685277,0.0469791,1,0.166667,10,0.0530427,3,0.968071,0.990763
B1_06,B1,22,88.0,9,9,0,0,100.000000,0,0.004700,0.669479,35.946,0.698495,0.653741,0.0270896,1,0.181818,9,0.0583148,3,0.978449,0.99369
B1_06,B1,23,92.0,9,8,1,1,88.888889,0,0.020373,1.15583,3.34755,0.811277,0.65009,0.0689575,1,0.777778,9,0.111114,3,0.965947,0.989829
B1_06,B1,24,96.0,9,9,0,0,100.000000,0,0.029293,0.640948,37.5256,0.697409,0.661144,0.0332554,1,0,9,0.0610393,3,0.958298,0.985287
B1_06,B1,25,100.0,9,8,2,1,84.210526,0,0.931397,0.822749,51.8924,0.713668,0.66187,0.179409,0.777778,0,10,0.0515278,3,0.949883,0.992907
B1_06,B1,26,104.0,10,6,5,4,57.142857,1,0.988941,0.716199,36.2227,0.804552,0.631396,0.183525,0.8,0.153846,11,0.0359171,3,0.885922,0.99336
B1_06,B1,27,108.0,9,7,2,2,77.777778,1,0.952024,0.597614,26.9986,0.683468,0.700861,0.160929,0.875,0,9,0.0819559,3,0.949319,0.994783
B1_06,B1,28,112.0,10,8,2,2,80.000000,0,0.905888,0.63043,25.7847,0.689263,0.644699,0.151878,0.888889,0.153846,10,0.0638536,4,0.940725,0.994103
B1_06,B1,29,116.0,9,7,2,2,77.777778,1,0.668606,0.788111,49.7241,0.726748,0.660849,0.135361,1,0.2,9,0.0482023,3,0.948271,0.989857
B1_06,B1,30,120.0,9,9,0,0,100.000000,0,0.041198,1.23687,5.16243,0.804031,0.633082,0.0398901,1,0.153846,10,0.065231,3,0.948595,0.98744
B1_06,B1,31,124.0,10,10,0,0,100.000000,0,0.496952,0.724274,33.9059,0.68262,0.637064,0.052265,1,0.181818,9,0.0542198,3,0.969014,0.992107
B1_06,B1,32,128.0,10,8,2,2,80.000000,0,0.505731,0.561025,20.7406,0.685441,0.668654,0.0862613,1,0.142857,10,0.102979,3,0.951863,0.988191
B1_06,B1,33,132.0,9,9,0,0,100.000000,0,0.274046,0.623512,35.0804,0.681072,0.693469,0.0486166,1,0,9,0.0389475,4,0.966151,0.994353
